Employee_ID,Age,Gender,Department,Job_Role,Monthly_Income,Years_At_Company,Work_Life_Balance,Job_Satisfaction,Overtime,Performance_Rating,Attrition
22694,49,male,Sales,Recruiter,17279.0,4,3,4.0,Yes,5.0,No
94499,34,M,Finance,Team Lead,81432.0,19,4,2.0,No,4.0,No
48285,32,Male,HR,Accountant,,33,4,2.0,Yes,2.0,No
75310,20,Male,human resources,Business Analyst,35675.0,17,2,3.0,Yes,1.0,No
94301,60,Male,Admin,Data Analyst,185645.0,24,3,1.0,Yes,4.0,No
84127,19,Female,Marketing,Business Analyst,154860.0,1,3,1.0,No,1.0,No
23310,51,Female,Marketing,Sales Executive,69543.0,37,3,3.0,Yes,4.0,No
39242,37,Female,Marketing,Software Engineer,16965.0,15,2,4.0,Yes,1.0,No
92551,50,M,Human Resources,Manager,163417.0,30,2,,No,2.0,No
79310,48,M,Sales,Manager,20555.0,16,4,2.0,No,1.0,No
72382,57,Male,Marketing,Sales Executive,47465.0,21,2,2.0,Yes,5.0,No
85339,54,Male,Human Resources,Software Engineer,134496.0,38,4,1.0,Yes,1.0,No
6972,26,M,human resources,Data Analyst,70232.0,20,4,2.0,Yes,1.0,No
75400,46,Female,Marketing,Team Lead,184283.0,32,1,2.0,No,1.0,No
98058,41,female,HR,Manager,150709.0,32,2,4.0,Yes,2.0,No
66959,35,female,Admin,Data Analyst,67822.0,0,1,4.0,No,4.0,Yes
56558,29,female,Finance,Manager,73788.0,11,1,1.0,No,4.0,No
43626,45,Female,HR,Software Engineer,29373.0,25,4,3.0,No,1.0,No
21559,45,female,Marketing,Team Lead,27778.0,14,2,2.0,No,3.0,No
80329,24,Female,human resources,Data Analyst,195389.0,25,3,2.0,No,1.0,No
3921,49,M,Sales,Software Engineer,107234.0,10,3,3.0,Yes,3.0,No
35114,57,Male,IT,Software Engineer,,29,3,2.0,Yes,5.0,No
24393,60,male,IT,Team Lead,170697.0,39,3,1.0,Yes,5.0,No
83038,52,Male,Marketing,Team Lead,132070.0,34,3,3.0,No,2.0,No
59349,31,female,human resources,Team Lead,92741.0,26,1,3.0,Yes,2.0,Yes
44260,40,Male,human resources,Business Analyst,170318.0,1,1,3.0,Yes,5.0,No
32369,49,M,human resources,Accountant,158788.0,34,1,1.0,No,5.0,No
88857,52,F,Human Resources,Team Lead,36311.0,23,3,2.0,Yes,3.0,Yes
42925,19,M,Admin,Team Lead,102854.0,40,1,1.0,Yes,4.0,Yes
70733,34,male,HR,Software Engineer,16978.0,37,1,4.0,Yes,4.0,No
59784,38,male,Finance,Team Lead,187102.0,10,4,1.0,No,1.0,No
95697,40,Female,Sales,Recruiter,48837.0,21,1,2.0,No,2.0,No
34681,21,M,Operations,Manager,28031.0,9,4,2.0,Yes,4.0,No
89894,21,Male,Human Resources,Software Engineer,197118.0,39,3,1.0,No,5.0,No
1802,39,male,Human Resources,Business Analyst,139164.0,4,2,2.0,Yes,5.0,No
46981,40,Male,Operations,Manager,98942.0,31,3,2.0,No,4.0,No
46917,44,Male, HR ,Manager,115941.0,30,3,1.0,Yes,1.0,No
49977,47,Female,IT,HR Executive,33683.0,34,3,3.0,Yes,1.0,Yes
51013,28,Male,Sales,Sales Executive,136723.0,0,4,3.0,Yes,4.0,No
34212,53,F,HR,Business Analyst,132350.0,17,1,2.0,No,1.0,No
2436,46,Female,Marketing,HR Executive,168323.0,21,4,2.0,No,2.0,No
43325,52,Female,Operations,Accountant,136809.0,38,1,4.0,No,1.0,No
53253,41,F,Sales,Sales Executive,146056.0,35,1,3.0,Yes,2.0,No
15659,19,F,Marketing,Software Engineer,110954.0,35,2,3.0,No,3.0,No
40589,56,male,IT,Accountant,55779.0,39,1,4.0,No,2.0,No
63287,37,M,IT,Recruiter,,33,2,2.0,Yes,3.0,No
51133,20,F,HR,Manager,139737.0,34,3,4.0,Yes,1.0,Yes
32524,60,Female,Marketing,Software Engineer,40474.0,5,2,4.0,Yes,2.0,No
97085,36,female,human resources,Sales Executive,149949.0,2,2,4.0,No,4.0,No
20276,33,M,Human Resources,Business Analyst,155330.0,30,4,2.0,No,4.0,Yes
92018,52,Female,IT,Software Engineer,52413.0,31,2,4.0,No,5.0,No
4011,46,Male,Operations,Accountant,53549.0,21,2,3.0,No,2.0,No
83939,54,male,Human Resources,Business Analyst,136500.0,0,3,3.0,No,5.0,No
90384,22,female,Marketing,Software Engineer,98018.0,29,1,3.0,Yes,1.0,No
29335,44,F,Human Resources,Software Engineer,85391.0,27,2,4.0,No,2.0,No
86386,36,female,Finance,Business Analyst,35260.0,10,3,1.0,Yes,2.0,No
15656,34,Female,Marketing,Sales Executive,69097.0,31,4,4.0,Yes,1.0,Yes
81662,28,Male,HR,Team Lead,192020.0,30,4,3.0,Yes,3.0,Yes
42610,51,female,Admin,HR Executive,127299.0,14,1,4.0,No,4.0,No
26309,58,Female,Human Resources,Recruiter,127941.0,21,2,1.0,Yes,1.0,No
71736,56,male,Admin,Recruiter,137194.0,31,4,3.0,No,2.0,No
83542,46,F,Finance,Team Lead,36015.0,39,2,1.0,No,4.0,No
86062,40,female,Human Resources,Manager,95606.0,12,4,3.0,No,4.0,No
83793,44,M,human resources,Accountant,26837.0,39,3,4.0,Yes,3.0,No
38240,43,Male,Human Resources,Recruiter,143830.0,3,1,4.0,Yes,5.0,No
57290,56,Male,Marketing,Team Lead,43610.0,37,2,2.0,Yes,2.0,No
57531,40,Male,Human Resources,Sales Executive,103637.0,6,1,3.0,Yes,2.0,No
28173,27,Male,Finance,Accountant,167504.0,7,1,2.0,Yes,2.0,No
95252,40,M,IT,Data Analyst,35612.0,29,3,3.0,No,1.0,No
42414,28,female,Human Resources,Data Analyst,29960.0,27,1,2.0,Yes,1.0,No
93239,18,female,Marketing,Team Lead,195055.0,0,1,2.0,Yes,5.0,No
36818,20,female,human resources,HR Executive,150146.0,20,3,4.0,Yes,3.0,No
7319,51,Male,HR,Manager,179150.0,22,1,2.0,No,4.0,No
44878,56,Male,IT,HR Executive,194680.0,22,1,1.0,Yes,1.0,No
59290,27,F,Marketing,Recruiter,26693.0,21,2,,No,3.0,Yes
7232,47,female,Human Resources,Recruiter,46463.0,35,4,4.0,Yes,4.0,No
70550,40,F,Finance,Team Lead,158690.0,19,4,1.0,Yes,2.0,No
62850,46,male,HR,Team Lead,76333.0,33,3,2.0,Yes,2.0,No
94970,52,M,Sales,Team Lead,86120.0,14,2,1.0,No,3.0,Yes
34013,22,male,HR,Software Engineer,53454.0,33,1,2.0,No,5.0,No
77374,51,male,human resources,Data Analyst,81996.0,26,1,3.0,No,3.0,No
55906,24,female,Marketing,Accountant,73580.0,40,2,1.0,No,5.0,No
94945,43,male,HR,Data Analyst,,11,1,4.0,Yes,4.0,No
23512,18,M,human resources,Software Engineer,194949.0,38,4,4.0,Yes,4.0,No
60592,35,F,IT,Business Analyst,100481.0,32,4,1.0,No,2.0,No
67619,54,Male,Marketing,Sales Executive,38707.0,15,4,4.0,No,2.0,No
63176,46,Male,Operations,HR Executive,185108.0,27,1,2.0,No,3.0,No
80411,55,Male,Operations,Manager,129134.0,1,4,2.0,Yes,1.0,No
73726,35,M,Operations,Data Analyst,173378.0,36,2,4.0,Yes,3.0,No
49041,35,F,Operations,Software Engineer,24781.0,2,4,4.0,Yes,,No
40198,59,female,Marketing,Software Engineer,62358.0,29,2,4.0,No,5.0,No
27748,58,male,Marketing,Recruiter,,14,1,4.0,No,5.0,No
63527,59,F,Finance,HR Executive,65957.0,33,4,1.0,Yes,3.0,No
21259,37,F,Marketing,Sales Executive,182576.0,39,3,3.0,Yes,4.0,No
72505,34,Female,human resources,Business Analyst,105899.0,6,3,3.0,Yes,5.0,No
80571,39,Male,IT,Team Lead,31424.0,34,4,1.0,No,4.0,No
21722,55,Female,Sales,Sales Executive,146652.0,25,3,3.0,No,3.0,No
73145,20,Female,IT,Recruiter,194942.0,16,4,4.0,No,5.0,Yes
75957,20,M,Sales,Data Analyst,195275.0,12,1,2.0,No,3.0,No
68791,30,F,Human Resources,Software Engineer,138893.0,29,4,4.0,No,2.0,No
35196,27,female,IT,Team Lead,80461.0,2,2,2.0,Yes,2.0,No
52477,58,Male,human resources,Data Analyst,16271.0,10,2,3.0,No,1.0,No
11737,24,male,IT,Recruiter,109074.0,29,3,4.0,Yes,5.0,Yes
87114,24,M,IT,Team Lead,172920.0,30,2,2.0,Yes,1.0,No
74661,24,Male,HR,Software Engineer,61601.0,21,3,1.0,Yes,4.0,No
27342,26,Male,Finance,Accountant,95928.0,8,2,2.0,No,1.0,Yes
80509,40,Female,human resources,Business Analyst,88544.0,27,1,1.0,Yes,5.0,No
23847,33,Male,Finance,Business Analyst,65356.0,23,3,2.0,Yes,5.0,No
6763,60,female,Admin,Recruiter,169887.0,22,4,4.0,No,3.0,No
85228,48,M,Sales,Data Analyst,196393.0,30,4,2.0,No,5.0,No
4230,18,male,Finance,Recruiter,135872.0,11,4,4.0,Yes,2.0,No
87369,20,M,human resources,Software Engineer,35244.0,24,3,2.0,No,4.0,No
75908,46,female,human resources,Software Engineer,141708.0,30,3,2.0,Yes,3.0,No
16168,51,male,Human Resources,Manager,125921.0,14,1,2.0,No,1.0,No
83021,22,F,Human Resources,Business Analyst,63708.0,11,2,1.0,No,1.0,No
8307,20,F,Operations,Team Lead,147607.0,22,3,1.0,Yes,5.0,No
12439,42,F,Marketing,Business Analyst,66608.0,16,1,1.0,No,3.0,No
60092,34,F,IT,Recruiter,119147.0,31,3,1.0,Yes,4.0,Yes
91999,25,M,Marketing,Team Lead,159734.0,10,3,4.0,Yes,2.0,Yes
82993,25,female,Human Resources,Software Engineer,94712.0,21,3,4.0,No,5.0,No
79026,36,male,Sales,Data Analyst,61743.0,0,3,2.0,No,2.0,No
97065,40,male,Marketing,Business Analyst,199763.0,20,1,3.0,Yes,5.0,No
13125,29,Female,Marketing,Recruiter,18261.0,28,2,3.0,Yes,4.0,Yes
73337,46,F,Admin,HR Executive,74350.0,10,1,3.0,Yes,3.0,No
63946,23,M,Operations,HR Executive,74964.0,23,4,4.0,Yes,4.0,Yes
92737,29,female,Marketing,HR Executive,25531.0,33,4,2.0,Yes,5.0,Yes
4472,51,female,human resources,HR Executive,183304.0,21,4,3.0,No,4.0,Yes
76441,52,F,Operations,Manager,94060.0,14,4,3.0,Yes,1.0,Yes
40685,18,Female,Operations,Sales Executive,50420.0,9,4,2.0,No,4.0,Yes
33448,20,female,Operations,Recruiter,96769.0,36,1,1.0,Yes,3.0,No
44253,33,male,Admin,Software Engineer,119686.0,8,4,3.0,No,2.0,No
97554,53,female,human resources,Accountant,194502.0,18,4,1.0,No,3.0,No
4221,45,female,Marketing,Accountant,38385.0,38,2,1.0,No,3.0,Yes
21883,43,Male,Human Resources,Team Lead,171485.0,27,4,3.0,Yes,4.0,No
27646,25,female,IT,Data Analyst,140938.0,28,3,4.0,Yes,4.0,No
57810,21,Female,Marketing,Recruiter,39415.0,22,2,1.0,Yes,1.0,Yes
13152,54,male,IT,Data Analyst,18936.0,14,1,4.0,No,5.0,Yes
25908,22,male,Finance,Software Engineer,125925.0,9,4,2.0,Yes,1.0,No
96919,36,female,IT,HR Executive,123727.0,22,3,3.0,No,1.0,No
62431,38,Female,Marketing,Team Lead,107222.0,15,4,,Yes,5.0,No
29844,42,Female,Sales,Team Lead,39615.0,34,1,4.0,No,4.0,No
62227,20,Female,Human Resources,Team Lead,146396.0,35,2,3.0,Yes,3.0,No
24774,55,Female,Sales,Team Lead,182193.0,40,3,3.0,Yes,1.0,No
85588,50,female,Marketing,Sales Executive,20667.0,17,1,2.0,No,4.0,No
79655,30,F,HR,HR Executive,122076.0,39,4,2.0,No,1.0,No
58329,34,M,Operations,Data Analyst,16311.0,10,4,4.0,No,1.0,No
76882,59,Male,Sales,Recruiter,178273.0,4,1,2.0,No,3.0,No
12388,37,Male,Marketing,Manager,130640.0,24,1,4.0,Yes,4.0,Yes
22351,54,female,Finance,Accountant,119308.0,27,1,1.0,Yes,1.0,No
38405,44,F,Finance,Data Analyst,38314.0,5,3,1.0,Yes,1.0,No
78693,50,Male,Marketing,Business Analyst,,12,3,4.0,Yes,5.0,No
1293,20,F,Finance,Manager,127301.0,8,2,4.0,Yes,2.0,No
95288,52,M, HR ,Team Lead,147258.0,28,3,2.0,Yes,3.0,No
90052,59,F,Finance,Accountant,183665.0,1,3,1.0,No,5.0,No
58863,48,male,Admin,Accountant,69290.0,22,4,2.0,No,5.0,No
37955,42,female,Human Resources,Software Engineer,62535.0,5,4,2.0,No,4.0,No
62534,50,Female,Operations,Manager,,22,3,4.0,No,4.0,No
80056,41,M,human resources,Sales Executive,73266.0,28,1,2.0,Yes,2.0,No
58364,22,Female,HR,Business Analyst,166669.0,7,1,3.0,Yes,3.0,Yes
26371,29,F,IT,HR Executive,182306.0,34,2,2.0,Yes,4.0,No
39699,47,Female,IT,Accountant,132191.0,12,1,4.0,Yes,3.0,Yes
66470,29,male,HR,Sales Executive,47019.0,2,1,2.0,No,4.0,Yes
66890,18,male,human resources,Sales Executive,17563.0,30,4,3.0,Yes,2.0,No
12013,53,male,Admin,Team Lead,139890.0,16,1,1.0,No,5.0,No
21128,43,M,Sales,Software Engineer,97835.0,13,2,3.0,No,1.0,No
61843,38,F,Human Resources,Software Engineer,31740.0,21,4,1.0,No,4.0,No
78626,60,Male,Admin,Business Analyst,54551.0,33,4,4.0,No,3.0,No
42414,20,M,Admin,Data Analyst,168786.0,16,1,4.0,Yes,4.0,No
81534,55,male,Operations,Software Engineer,53301.0,23,2,1.0,Yes,3.0,No
41927,56,Female,Finance,Recruiter,96849.0,28,3,4.0,Yes,1.0,No
1695,58,M,Sales,Team Lead,163557.0,34,4,3.0,No,4.0,Yes
1924,24,female,Sales,Recruiter,100181.0,3,2,1.0,Yes,2.0,No
13304,40,female,Admin,Accountant,,32,3,2.0,No,1.0,No
60396,55,M,IT,Accountant,93402.0,6,4,3.0,No,,No
93161,43,Male,Marketing,Team Lead,136628.0,25,4,2.0,Yes,2.0,No
56161,29,M,Sales,Sales Executive,130041.0,3,3,1.0,No,5.0,No
35667,42,Female,Human Resources,Business Analyst,186029.0,4,3,1.0,No,3.0,No
28238,48,male,Marketing,Business Analyst,79769.0,6,2,2.0,Yes,1.0,No
66469,22,M,Operations,HR Executive,138714.0,5,1,3.0,Yes,3.0,No
92227,35,Female,Sales,Sales Executive,160268.0,34,3,4.0,Yes,4.0,No
83671,29,male,HR,Team Lead,60489.0,4,3,4.0,No,3.0,No
92248,57,male,Admin,Sales Executive,149606.0,24,4,4.0,No,5.0,Yes
55889,57,Male,Marketing,Sales Executive,,36,1,4.0,Yes,1.0,No
12296,60,Male,Operations,Data Analyst,,26,1,2.0,Yes,3.0,No
42813,37,F,Finance,Sales Executive,55936.0,34,1,4.0,Yes,2.0,Yes
89592,21,F,HR,Sales Executive,179742.0,37,3,1.0,Yes,4.0,No
12834,24,male,IT,Software Engineer,39497.0,21,4,2.0,No,3.0,No
80829,51,male,Sales,HR Executive,159899.0,0,1,3.0,No,5.0,No
33113,26,F,human resources,Team Lead,164559.0,16,2,1.0,No,1.0,Yes
99833,38,F,Finance,Data Analyst,197265.0,18,3,4.0,No,2.0,No
87039,28,F,Marketing,Manager,85577.0,14,2,3.0,No,4.0,No
59268,53,F,Finance,HR Executive,146136.0,19,4,4.0,Yes,1.0,Yes
72106,18,Male,Admin,Recruiter,95347.0,8,3,3.0,Yes,5.0,No
82056,32,female,HR,Data Analyst,25654.0,25,4,2.0,No,1.0,Yes
9226,34,male,Operations,Sales Executive,121509.0,11,3,3.0,Yes,1.0,No
18985,21,Male,Sales,Business Analyst,129896.0,39,2,3.0,No,5.0,No
61033,24,male,Marketing,Recruiter,37981.0,16,3,3.0,Yes,1.0,No
60469,56,F,Admin,Accountant,167483.0,24,1,3.0,No,2.0,No
45582,55,male,Human Resources,Software Engineer,130895.0,28,2,1.0,No,3.0,Yes
16354,23,Female,Human Resources,Business Analyst,195070.0,12,4,4.0,No,5.0,No
93730,23,female,HR,Recruiter,120632.0,27,4,2.0,No,5.0,No
59636,36,female,HR,Sales Executive,126358.0,24,1,,No,4.0,No
83250,48,male,Human Resources,HR Executive,93383.0,10,1,3.0,No,3.0,No
84151,24,M,Admin,Business Analyst,140311.0,31,2,1.0,No,2.0,No
58319,54,F,HR,Manager,189299.0,11,3,1.0,No,1.0,No
71606,37,F,Sales,Business Analyst,39153.0,7,3,3.0,No,3.0,No
12213,26,Female,HR,Recruiter,48095.0,29,4,4.0,No,2.0,No
95617,57,Male,Sales,Data Analyst,121300.0,21,1,3.0,No,5.0,No
69708,51,female,Marketing,Data Analyst,163803.0,31,3,2.0,No,4.0,No
9687,25,F,IT,Sales Executive,160707.0,16,4,3.0,No,3.0,No
91632,55,male,Sales,Sales Executive,57091.0,0,1,3.0,No,5.0,No
66473,22,Male,Admin,Manager,69691.0,19,3,1.0,Yes,2.0,Yes
20068,21,F,Marketing,HR Executive,182096.0,10,1,3.0,Yes,3.0,No
28341,53,M,HR,Sales Executive,51501.0,9,2,1.0,No,2.0,No
37602,44,male,Finance,Manager,129205.0,7,4,1.0,No,2.0,No
89058,39,M,Admin,Sales Executive,57157.0,38,2,2.0,Yes,1.0,Yes
3996,52,male,HR,Accountant,57461.0,29,1,2.0,Yes,5.0,No
38886,55,Female,Admin,Data Analyst,197549.0,5,2,,Yes,4.0,Yes
6655,41,female,Admin,Accountant,96996.0,19,3,3.0,No,1.0,No
62869,37,Female,Finance,Accountant,182548.0,3,3,1.0,Yes,4.0,Yes
58987,21,Female,Marketing,HR Executive,107530.0,1,4,4.0,Yes,5.0,No
97124,50,Female,IT,Software Engineer,88985.0,35,1,2.0,Yes,5.0,No
12670,52,M,Sales,Accountant,,5,1,1.0,Yes,1.0,No
6175,21,Female,Human Resources,Data Analyst,39459.0,10,4,3.0,No,1.0,No
82716,45,male,Human Resources,Software Engineer,61425.0,23,3,4.0,No,5.0,No
4747,36,F,Marketing,Accountant,131593.0,6,4,3.0,No,3.0,No
55789,27,female,human resources,Recruiter,196125.0,25,4,3.0,Yes,2.0,No
85659,60,Female,Human Resources,Manager,131720.0,23,2,2.0,No,,No
67066,60,Male,Operations,Software Engineer,110097.0,14,2,3.0,Yes,1.0,No
7402,49,Male,Finance,Accountant,138837.0,20,2,2.0,No,4.0,No
29870,35,Female,Human Resources,Recruiter,189714.0,6,1,2.0,Yes,4.0,Yes
88719,47,M,Marketing,Recruiter,192293.0,9,3,3.0,No,5.0,Yes
2001,54,female,Sales,Team Lead,57518.0,14,1,3.0,No,3.0,No
34051,32,male,Finance,Manager,153731.0,20,1,3.0,No,4.0,Yes
46376,59,F,Finance,HR Executive,96160.0,28,4,4.0,No,2.0,No
41653,32,Female,human resources,Recruiter,,25,4,3.0,No,3.0,No
32177,25,F,IT,Manager,141094.0,7,2,4.0,No,2.0,No
5685,32,Female,Human Resources,HR Executive,199993.0,12,4,4.0,Yes,5.0,No
55766,24,M,Operations,Business Analyst,100458.0,0,3,4.0,Yes,1.0,No
32093,28,F,Marketing,Sales Executive,79902.0,1,1,3.0,No,2.0,No
41367,43,Male,Sales,Data Analyst,109840.0,39,2,3.0,Yes,5.0,Yes
47995,58,F,Sales,Recruiter,130662.0,31,4,4.0,No,2.0,No
39916,25,Male,human resources,Recruiter,42254.0,8,2,3.0,No,4.0,No
20149,46,female,Operations,Accountant,80142.0,40,2,3.0,No,1.0,No
16723,34,Male,Human Resources,Sales Executive,70731.0,31,3,1.0,Yes,3.0,No
42716,43,F,Operations,Manager,154543.0,5,1,4.0,No,4.0,No
97574,34,F,IT,Data Analyst,99313.0,29,4,1.0,No,3.0,No
71331,19,male,Finance,Accountant,,22,3,2.0,No,2.0,No
24704,25,M,IT,Manager,103036.0,9,3,2.0,Yes,2.0,No
77262,36,male,Human Resources,Business Analyst,88567.0,3,2,4.0,Yes,3.0,No
30369,55,M,Admin,Business Analyst,99259.0,0,4,1.0,No,2.0,Yes
80182,45,Female,HR,Data Analyst,128974.0,2,3,1.0,No,2.0,No
77846,21,M,Sales,HR Executive,46868.0,15,4,4.0,No,3.0,No
68312,55,Male,Finance,Manager,181434.0,24,3,4.0,No,4.0,No
26110,55,male,Marketing,Recruiter,86050.0,0,1,1.0,Yes,4.0,No
51198,19,Male,Finance,HR Executive,49894.0,8,3,2.0,Yes,3.0,Yes
71149,35,female,Marketing,Recruiter,59756.0,35,1,3.0,No,3.0,No
37945,30,M,Admin,Recruiter,59911.0,35,3,3.0,Yes,3.0,Yes
24871,33,M,HR,Accountant,65692.0,9,4,3.0,No,3.0,No
27014,49,Male,Operations,Team Lead,141104.0,20,4,2.0,No,5.0,No
5996,52,female,Admin,Software Engineer,49453.0,36,3,1.0,Yes,1.0,No
50849,50,Male,Human Resources,HR Executive,51088.0,11,3,3.0,No,5.0,Yes
6945,40,female,Admin,Software Engineer,45195.0,11,2,1.0,No,1.0,Yes
48393,57,male,Finance,Software Engineer,96007.0,19,2,1.0,Yes,2.0,No
75228,40,male,IT,Recruiter,41659.0,40,3,2.0,No,1.0,No
21391,45,male,human resources,Team Lead,169633.0,6,4,1.0,Yes,5.0,No
79257,41,M,Operations,Business Analyst,30674.0,34,4,3.0,No,2.0,No
16905,27,M,Finance,Software Engineer,184735.0,5,4,3.0,No,2.0,No
46770,30,F,HR,HR Executive,148835.0,31,4,1.0,No,2.0,No
37703,60,Male,Human Resources,Business Analyst,156329.0,37,2,2.0,No,5.0,No
84973,48,Male,Finance,Manager,128479.0,26,1,1.0,Yes,4.0,No
88837,21,F,Sales,Manager,161457.0,10,1,4.0,No,4.0,Yes
6165,45,male,IT,Data Analyst,119418.0,27,2,2.0,Yes,4.0,No
61844,31,Female,human resources,Accountant,113098.0,13,3,2.0,No,2.0,No
26876,18,Female,HR,Business Analyst,118113.0,27,3,3.0,No,1.0,No
46029,42,female,Operations,Business Analyst,33356.0,20,1,2.0,No,4.0,No
1040,52,F,Human Resources,Sales Executive,152479.0,18,1,3.0,Yes,2.0,No
28686,54,Female,IT,Software Engineer,41429.0,14,3,4.0,No,5.0,No
43162,41,Female,Admin,Software Engineer,120903.0,32,2,2.0,No,5.0,No
55522,28,female,Marketing,Team Lead,171031.0,24,2,3.0,No,4.0,No
18879,38,M,Marketing,Data Analyst,179607.0,1,3,3.0,Yes,2.0,No
74280,54,Female,Finance,Software Engineer,70561.0,24,2,2.0,Yes,4.0,Yes
32085,35,F,Human Resources,Business Analyst,52770.0,24,4,2.0,No,3.0,No
61347,36,male,IT,Accountant,163013.0,21,3,4.0,Yes,3.0,No
66473,32,Male,Sales,Sales Executive,190245.0,29,1,3.0,No,5.0,No
25763,21,F,human resources,Manager,189327.0,22,2,4.0,Yes,3.0,No
18372,54,F,Sales,Data Analyst,132738.0,22,4,4.0,No,5.0,No
36263,44,M,HR,HR Executive,134334.0,21,1,4.0,No,4.0,No
77645,19,Female,Finance,Accountant,185503.0,27,3,2.0,No,5.0,No
25706,38,F,Sales,HR Executive,113560.0,9,1,2.0,Yes,4.0,No
26152,35,F,HR,Recruiter,167008.0,5,1,2.0,No,5.0,No
24606,24,M,Operations,Data Analyst,139674.0,34,2,4.0,No,3.0,No
34320,38,male,Marketing,Recruiter,160096.0,1,1,3.0,Yes,4.0,Yes
13822,60,male,Finance,Software Engineer,101926.0,23,1,2.0,No,3.0,No
10322,28,F,Sales,Business Analyst,109774.0,31,1,2.0,No,1.0,No
40356,24,Male,Marketing,Business Analyst,188774.0,3,1,,No,3.0,No
66768,57,M,Admin,HR Executive,180615.0,2,3,4.0,Yes,3.0,No
77987,18,Female,Admin,Team Lead,116896.0,12,1,3.0,No,3.0,No
84695,57,male,Marketing,HR Executive,107069.0,1,1,2.0,Yes,4.0,No
42533,44,M,IT,Sales Executive,48361.0,6,1,2.0,No,4.0,No
98877,19,male,Admin,Sales Executive,77198.0,31,3,3.0,No,3.0,No
97123,41,Male,Sales,Team Lead,174580.0,28,1,3.0,Yes,1.0,No
60647,44,Male,Sales,Team Lead,37133.0,10,3,4.0,Yes,3.0,Yes
30899,37,male,Operations,Software Engineer,33450.0,3,4,2.0,Yes,1.0,No
56387,42,female,Admin,Recruiter,126146.0,29,1,3.0,No,4.0,No
41009,18,Male,Sales,Software Engineer,39909.0,35,4,2.0,Yes,2.0,No
59141,49,female,Sales,Sales Executive,104531.0,4,3,1.0,No,5.0,No
96881,56,Male,Marketing,Software Engineer,148437.0,13,4,4.0,Yes,4.0,Yes
66817,18,male,Marketing,HR Executive,47356.0,19,1,1.0,No,5.0,No
60462,46,male,Admin,Sales Executive,145641.0,40,3,3.0,Yes,2.0,No
56629,25,female,Sales,Manager,159797.0,11,2,3.0,Yes,2.0,No
33413,48,female,Admin,HR Executive,143995.0,14,1,3.0,No,1.0,No
83287,31,F,Marketing,Business Analyst,128946.0,6,2,1.0,Yes,1.0,No
10250,18,male,HR,Manager,177582.0,8,2,4.0,Yes,3.0,No
82375,38,female,human resources,Team Lead,134180.0,37,4,4.0,No,2.0,No
35688,29,male,Finance,Business Analyst,21503.0,34,2,2.0,No,3.0,No
32384,55,male,Marketing,Recruiter,140822.0,37,3,3.0,Yes,5.0,No
35263,46,Male,Operations,Business Analyst,16545.0,6,3,3.0,No,2.0,Yes
25789,52,Male,Finance,Recruiter,186783.0,27,1,1.0,No,5.0,No
7580,55,M,IT,Recruiter,138887.0,24,1,2.0,No,1.0,No
14889,27,F,Operations,Recruiter,119942.0,33,4,2.0,Yes,5.0,No
47778,43,Female,Operations,Team Lead,25531.0,17,2,3.0,No,3.0,Yes
31886,18,M,Marketing,Software Engineer,134477.0,18,4,3.0,No,1.0,No
47726,23,Female,Operations,Accountant,105530.0,25,4,1.0,Yes,4.0,No
2065,58,Male,Admin,Recruiter,115261.0,16,2,2.0,Yes,2.0,Yes
76899,24,M,HR,Recruiter,110983.0,37,4,2.0,No,2.0,No
70787,39,M,Human Resources,Business Analyst,76086.0,2,1,3.0,No,5.0,No
77906,30,F,Finance,Business Analyst,144711.0,31,4,1.0,No,4.0,Yes
5184,47,Male,Human Resources,Business Analyst,54035.0,22,2,1.0,Yes,3.0,No
13390,31,Male,Marketing,HR Executive,195023.0,9,4,3.0,No,4.0,No
66696,22,Male,Human Resources,Sales Executive,77458.0,10,1,1.0,Yes,3.0,Yes
99033,37,M,IT,HR Executive,95230.0,32,1,4.0,No,5.0,No
92205,45,M,Admin,Data Analyst,54957.0,3,4,3.0,Yes,3.0,Yes
91124,18,Female,HR,Data Analyst,129705.0,28,4,3.0,Yes,4.0,No
65028,28,Female,IT,Software Engineer,34716.0,3,3,4.0,No,5.0,No
88514,35,F,Sales,Business Analyst,117807.0,10,3,4.0,Yes,2.0,Yes
99778,30,M,Sales,Data Analyst,137187.0,20,4,2.0,No,3.0,No
63417,52,M,Human Resources,Team Lead,169609.0,22,3,4.0,Yes,3.0,No
86754,44,male,Admin,Recruiter,23417.0,30,1,2.0,No,3.0,No
13897,51,Female,Operations,Manager,79913.0,20,1,3.0,Yes,5.0,No
85798,30,M,Marketing,Business Analyst,117580.0,36,4,1.0,No,2.0,Yes
49121,47,Male,Finance,Data Analyst,74488.0,15,4,3.0,No,3.0,No
2165,38,Male,Admin,Accountant,27074.0,26,3,3.0,Yes,1.0,No
25256,46,male,human resources,Team Lead,183118.0,3,4,1.0,Yes,4.0,No
17943,34,female,HR,Manager,131994.0,27,4,2.0,No,5.0,No
57721,19,female,Finance,Team Lead,83521.0,7,3,2.0,No,4.0,No
23438,60,Female,IT,Recruiter,55269.0,29,1,4.0,No,3.0,No
3476,41,Female,Admin,Recruiter,42752.0,32,3,2.0,No,2.0,Yes
99804,55,female,HR,Recruiter,59619.0,23,3,1.0,Yes,2.0,No
86855,49,F,Marketing,Accountant,90346.0,3,3,3.0,No,5.0,Yes
